Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,avg_amount,std_amount,avg_hour,avg_lat,avg_long,merchant_visits,category_visits,previous_time,previous_amount,previous_lat,previous_long,new_merchant,new_category,amount_z,amount_deviation,hour_deviation,location_deviation,current_previous_time,current_previous_amount,current_previous_lat,current_previous_long,prev_time,prev_amount,prev_lat,prev_long,seconds_since_previous,high_velocity,amount_change,log_amount_change,location_change,log_location_change,merchant_location_anomaly,amount_location_anomaly,amount_velocity_anomaly,combined_behavior_anomaly,fraud_probability,behavior_probability,hybrid_probability,decision,predicted_fraud
528245,2020-12-26 04:35:53,60490596305,fraud_McGlynn-Heathcote,misc_net,658.18,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,fa2ee137eb1a46e1263cda3e38001b12,1388032553,33.949859000000004,-91.650669,0,4,72.80340594059406,127.35722781138632,11.078217821782179,34.8838,-90.7666,0.0,68.0,2020-06-20 22:56:42,37.56,34.200672,-91.375548,1,0,4.596335830503486,4.596335830503486,7.078217821782179,1.2860108040922476,2020-12-24 20:44:54,28.7,35.809729,-90.845883,2020-12-24 20:44:54,28.7,35.809729,-90.845883,114659.0,0,22.93310024623344,3.044522437723423,2.0265233585369713,1.107414554323116,1,1,0,4,0.6130762241671035,0.3683180048611386,0.539648758375314,BLOCK,1
153660,2020-08-14 02:48:12,501831082224,fraud_Hills-Olson,grocery_net,13.17,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,55b0702968cb14d0f5c99c4c789ebc02,1376448492,40.442447,-78.756212,0,2,61.28164717348928,92.38898919463362,11.824561403508772,40.9493,-78.3129,0.0,8.0,2020-06-21 05:12:42,6.64,40.45599,-79.241925,1,0,-0.5207508716366923,0.5207508716366923,9.824561403508772,0.6733687644619438,2020-08-13 01:56:23,61.85,40.874586,-78.38569100000001,2020-08-13 01:56:23,61.85,40.874586,-78.38569100000001,89509.0,0,0.21293451555481785,0.19304264297687437,0.5692362662041105,0.45058904635570624,0,0,0,1,0.8628268894592992,0.1661480227259396,0.6538232294392913,BLOCK,1
38708,2020-07-05 01:18:00,501899453424,"fraud_Weimann, Kuhic and Beahan",shopping_pos,544.47,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,fa9d97134c805c2546668cf064c1dd86,1372987080,33.791514,-86.621162,0,1,65.26503947368421,140.43346439337648,10.129605263157895,33.9845,-85.9077,2.0,151.0,2020-06-21 04:08:47,73.09,33.297775,-85.025954,0,0,3.412327390654261,3.412327390654261,9.129605263157895,0.7391019020676302,2020-07-05 00:16:27,1.42,34.084915,-84.988302,2020-07-05 00:16:27,1.42,34.084915,-84.988302,3693.0,0,383.42930744414974,3.044522437723423,1.6590105263080706,0.9779540709999708,0,0,0,2,0.4750748098325003,0.8447211568471189,0.5859687139368859,BLOCK,1
133469,2020-08-06 23:53:02,501899453424,fraud_Ratke and Sons,health_fitness,20.61,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,4aa854792a71a032b40da4e7c32c5c4c,1375833182,33.002864,-86.03299399999999,0,23,65.26503947368421,140.43346439337648,10.129605263157895,33.9845,-85.9077,1.0,89.0,2020-06-21 04:08:47,73.09,33.297775,-85.025954,0,0,-0.31798004377801503,0.31798004377801503,11.129605263157895,0.989599829694804,2020-08-06 19:55:01,28.77,34.289544,-86.733203,2020-08-06 19:55:01,28.77,34.289544,-86.733203,14281.0,0,0.7163711951209177,0.5402122918462622,1.4648679346893403,0.902138229868461,0,0,0,1,0.7603316343730139,0.1233468064681758,0.5692361860015624,BLOCK,1
205918,2020-09-01 09:45:17,501899453424,fraud_Pouros-Conroy,shopping_pos,804.44,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,48585e91d3bbd29bddc01867b78e5a63,1378028717,33.142711,-86.75668,0,9,65.26503947368421,140.43346439337648,10.129605263157895,33.9845,-85.9077,3.0,151.0,2020-06-21 04:08:47,73.09,33.297775,-85.025954,0,0,5.263524320615241,5.263524320615241,1.1296052631578952,1.1955650383483925,2020-09-01 07:55:50,5.73,33.772086,-86.746786,2020-09-01 07:55:50,5.73,33.772086,-86.746786,6567.0,0,140.39090045534024,3.044522437723423,0.629452763804405,0.48824423072214174,0,1,0,3,0.7926410993611157,0.1313642289323824,0.5942580382324957,BLOCK,1
288525,2020-10-06 22:54:28,501899453424,fraud_Gottlieb-Hansen,personal_care,19.33,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,a8a63f2a313498138fe0f7a8b6302f69,1381100068,33.90385,-86.818361,0,22,65.26503947368421,140.43346439337648,10.129605263157895,33.9845,-85.9077,3.0,97.0,2020-06-21 04:08:47,73.09,33.297775,-85.025954,0,0,-0.32709468035281236,0.32709468035281236,11.870394736842105,0.914225289204462,2020-10-06 22:23:22,121.56,33.579592,-86.263288,2020-10-06 22:23:22,121.56,33.579592,-86.263288,1866.0,0,0.15901612241678081,0.14757147488793854,0.6428446825579197,0.4964293017551665,0,0,0,1,0.7624991868814022,0.376797032567473,0.6467885405872233,BLOCK,1
368408,2020-11-10 22:18:31,501899453424,fraud_Bednar PLC,kids_pets,21.92,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,424e3d6703a82d4accdc59942bf3f3b1,1384121911,33.518479,-86.321308,0,22,65.26503947368421,140.43346439337648,10.129605263157895,33.9845,-85.9077,1.0,159.0,2020-06-21 04:08:47,73.09,33.297775,-85.025954,0,0,-0.30865178290849593,0.30865178290849593,11.870394736842105,0.6230948163040638,2020-11-10 13:19:35,40.91,33.482411,-86.440182,2020-11-10 13:19:35,40.91,33.482411,-86.440182,32336.0,0,0.535810302229032,0.42905812594561116,0.12422531344294481,0.11709418818249258,0,0,0,0,0.7250333799000327,0.1293434872157004,0.546326412094733,BLOCK,1
375569,2020-11-15 00:31:24,501899453424,fraud_Dickinson Ltd,misc_pos,840.09,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,364deead35674626272265ed6277f324,1384475484,34.109455,-86.625085,0,0,65.26503947368421,140.43346439337648,10.129605263157895,33.9845,-85.9077,3.0,97.0,2020-06-21 04:08:47,73.09,33.297775,-85.025954,0,0,5.517381190842993,5.517381190842993,10.129605263157895,0.7281860958916958,2020-11-14 23:42:45,6.39,34.124925,-85.243649,2020-11-14 23:42:45,6.39,34.124925,-85.243649,2919.0,0,131.46946299382427,3.044522437723423,1.3815226176201323,0.8677400384297757,0,0,0,2,0.3883847596812941,0.9090192810503744,0.5445751160920183,BLOCK,1
56184,2020-07-10 22:02:51,502012776709,fraud_Pacocha-Weissnat,kids_pets,21.67,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,1561d3434b23551b8ec4db3a16b87ffc,1373493771,43.518836,-75.630392,0,22,63.811394302848576,112.33673740413211,11.652173913043478,42.6315,-75.1866,2.0,188.0,2020-06-21 10:35:12,50.31,42.064904,-75.84498,0,0,-0.37513457219351204,0.37513457219351204,10.347826086956522,0.9921272681264222,2020-07-10 12:11:44,29.93,42.541282,-74.54029799999999,2020-07-10 12:11:44,29.93,42.541282,-74.54029799999999,35467.0,0,0.7240226954887172,0.5446603365914618,1.4642119900315025,0.9018720768858648,0,0,0,1,0.7172360200964225,0.1567502791969673,0.5490902978265859,BLOCK,1
74035,2020-07-17 01:19:17,502012776709,"fraud_Parisian, Schiller and Altenwerth",misc_net,679.63,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,63cff657230e83bacec71b24150fc94b,1374023957,43.217086,-74.78542900000001,0,1,63.811394302848576,112.33673740413211,11.652173913043478,42.6315,-75.1866,1.0,115.0,2020-06-21 10:35:12,50.31,42.064904,-75.84498,0,0,5.481898570721719,5.481898570721719,10.652173913043478,0.7098233122665046,2020-07-16 16:20:13,1.48,43.184614,-74.920833,2020-07-16 16:20:13,1.48,43.184614,-74.920833,32344.0,0,459.20914918300736,3.044522437723423,0.1392432188654022,0.13036419886448425,0,0,0,2,0.8687074371761248,0.6867772855411381,0.8141283916856287,BLOCK,1
112295,2020-07-30 10:39:18,502012776709,fraud_Gleason-Macejkovic,shopping_net,1070.02,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,2e59e5b83cbb1af3f6faa60a1faccaac,1375180758,42.67347,-75.95164399999999,0,10,63.811394302848576,112.33673740413211,11.652173913043478,42.6315,-75.1866,7.0,173.0,2020-06-21 10:35:12,50.31,42.064904,-75.84498,0,0,8.95707512957435,8.95707512957435,1.6521739130434785,0.7661943636153838,2020-07-30 06:33:01,3.15,43.435984000000005,-75.83430899999999,2020-07-30 06:33:01,3.15,43.435984000000005,-75.83430899999999,14777.0,0,339.6887810511806,3.044522437723423,0.7714888867773818,0.571820371963256,0,0,0,2,0.8292350117738263,0.2349420322842201,0.6509471179269445,BLOCK,1
304778,2020-10-14 02:39:06,502012776709,"fraud_Herman, Treutel and Dickens",misc_net,817.9,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,66d9158c6fd8b658f0389eac5ec9df77,1381718346,43.564491,-75.437782,0,2,63.811394302848576,112.33673740413211,11.652173913043478,42.6315,-75.1866,4.0,115.0,2020-06-21 10:35:12,50.31,42.064904,-75.84498,0,0,6.712751468574003,6.712751468574003,9.652173913043478,0.9662114691955324,2020-10-14 02:05:43,83.0,43.244869,-74.794732,2020-10-14 02:05:43,83.0,43.244869,-74.794732,2003.0,0,9.854216748744376,2.3845536449226046,0.7181027262056593,0.5412206158406276,0,1,0,3,0.8991518595788307,0.8701992773681296,0.8904660849156203,BLOCK,1
339899,2020-10-30 01:55:05,502012776709,fraud_Pfeffer and Sons,shopping_pos,913.42,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,15f2ec172b7a3ddf40d6674c09a6b42b,1383098105,42.083018,-75.48971800000001,0,1,63.811394302848576,112.33673740413211,11.652173913043478,42.6315,-75.1866,3.0,136.0,2020-06-21 10:35:12,50.31,42.064904,-75.84498,0,0,7.563052103584129,7.563052103584129,10.652173913043478,0.6266681946995611,2020-10-29 04:50:31,3.36,43.258395,-75.594771,2020-10-29 04:50:31,3.36,43.258395,-75.594771,75874.0,0,271.8511095681221,3.044522437723423,1.180062381799365,0.7793534918958778,0,0,0,2,0.8685218604726601,0.9397481517238148,0.8898897478480063,BLOCK,1
405041,2020-11-27 22:49:22,502012776709,fraud_Bogisich-Weimann,kids_pets,20.51,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,0d0a801e5e78ac2db4781bc067e39b8a,1385592562,42.247044,-74.374636,0,22,63.811394302848576,112.33673740413211,11.652173913043478,42.6315,-75.1866,4.0,188.0,2020-06-21 10:35:12,50.31,42.064904,-75.84498,0,0,-0.38546066868232853,0.38546066868232853,10.347826086956522,0.8983829657957709,2020-11-27 10:33:07,48.4,41.86649,-74.991963,2020-11-27 10:33:07,48.4,41.86649,-74.991963,44175.0,0,0.4237603218231339,0.3533014854970556,0.72519926354417,0.5453425589100375,0,0,0,1,0.7100893421468768,0.2127816989070462,0.5608970491749276,BLOCK,1
425180,2020-12-02 22:45:34,502012776709,fraud_Bode-Rempel,kids_pets,21.95,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,6ada001e6dbc82443a964cab7f6718da,1386024334,42.651973,-74.30435899999999,0,22,63.811394302848576,112.33673740413211,11.652173913043478,42.6315,-75.1866,3.0,188.0,2020-06-21 10:35:12,50.31,42.064904,-75.84498,0,0,-0.37264206614448747,0.37264206614448747,10.347826086956522,0.8824785129452237,2020-12-02 22:31:40,25.47,42.922174,-75.80399,2020-12-02 22:31:40,25.47,42.922174,-75.80399,834.0,0,0.8617981601178578,0.621542773472166,1.5237787623411816,0.9257572872480941,0,0,0,1,0.6712382240340322,0.2941188451224457,0.5581024103605562,BLOCK,1
436792,2020-12-06 03:33:51,502012776709,fraud_Boyer-Reichert,shopping_net,758.6,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,dcc77913aec7cf4940a39b20978e4d62,1386300831,42.357532,-74.687281,0,3,63.811394302848576,112.33673740413211,11.652173913043478,42.6315,-75.1866,2.0,173.0,2020-06-21 10:35:12,50.31,42.064904,-75.84498,0,0,6.184874294619852,6.184874294619852,8.652173913043478,0.5695418586767804,2020-12-06 03:12:30,5.44,42.868922,-75.45169200000001,2020-12-06 03:12:30,5.44,42.868922,-75.45169200000001,1281.0,0,139.44850377784857,3.044522437723423,0.9196977269848031,0.6521677397835972,0,0,0,2,0.7483099739162404,0.8422617063319189,0.7764954936409438,BLOCK,1
453826,2020-12-08 22:53:12,502012776709,fraud_Homenick LLC,personal_care,19.95,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,d8d06c89378511b87e1e4fe257c6e291,1386543192,43.005871,-74.455294,0,22,63.811394302848576,112.33673740413211,11.652173913043478,42.6315,-75.1866,2.0,156.0,2020-06-21 10:35:12,50.31,42.064904,-75.84498,0,0,-0.3904456807803779,0.3904456807803779,10.347826086956522,0.8215607775916536,2020-12-08 19:39:10,7.46,43.426840000000006,-76.116937,2020-12-08 19:39:10,7.46,43.426840000000006,-76.116937,11642.0,0,2.674262376104239,1.3013523985338113,1.71413895539714,0.9984747595851311,0,0,0,1,0.7744102459421682,0.1552711553171119,0.5886685187546513,BLOCK,1
469721,2020-12-13 09:17:22,502012776709,"fraud_Weimann, Kuhic and Beahan",shopping_pos,798.13,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,77c5ca0ff0bd33a24768d14b38d97231,1386926242,41.94526,-75.588442,0,9,63.811394302848576,112.33673740413211,11.652173913043478,42.6315,-75.1866,4.0,136.0,2020-06-21 10:35:12,50.31,42.064904,-75.84498,0,0,6.5367627378982265,6.5367627378982265,2.6521739130434785,0.795237279410371,2020-12-13 08:30:02,8.25,42.81619,-74.949201,2020-12-13 08:30:02,8.25,42.81619,-74.949201,2840.0,0,96.74301857660382,3.044522437723423,1.080346296786822,0.7325343686953161,0,0,0,2,0.8069675656394202,0.3691402642489996,0.675619375222294,BLOCK,1
181030,2020-08-24 00:17:23,502049568400,"fraud_Swaniawski, Lowe and Robel",shopping_pos,622.97,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,1962-02-13,1d87019a5363447a415c5273d7d563b0,1377303443,42.39654,-72.451174,0,0,69.65576550387597,257.13266177839944,11.208333333333334,41.7918,-72.7188,1.0,77.0,2020-06-21 07:15:42,60.06,42.767689,-73.466534,0,0,2.1518628886637328,2.1518628886637328,11.208333333333334,0.6613124401340136,2020-08-23 17:29:02,2.99,42.172673,-72.370148,2020-08-23 17:29:02,2.99,42.172673,-72.370148,24501.0,0,208.3511008859194,3.044522437723423,0.23807907586555857,0.21356104610426613,0,0,0,2,0.462051703433235,0.6656518945053688,0.5231317607548751,BLOCK,1
295794,2020-10-11 01:28:02,502049568400,fraud_Botsford Ltd,shopping_pos,847.81,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,1962-02-13,636c8a7fc35cf785f434a3a817efa7ed,1381454882,41.780851,-73.23344499999999,0,1,69.65576550387597,257.13266177839944,11.208333333333334,41.7918,-72.7188,2.0,77.0,2020-06-21 07:15:42,60.06,42.767689,-73.466534,0,0,3.02627533230482,3.02627533230482,10.208333333333334,0.5147614560415213,2020-10-10 06:22:14,78.36,42.270559000000006,-73.165826,2020-10-10 06:22:14,78.36,42.270559000000006,-73.165826,68748.0,0,10.81942303701604,2.4697441983513952,0.4943543814158082,0.4016942616719844,0,0,0,2,0.6198050439667321,0.8669991575343673,0.6939632780370226,BLOCK,1
211670,2020-09-03 22:52:45,503848303379,"fraud_Goyette, Howell and Collier",shopping_pos,914.77,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,03bd6bebe33c90ed2b4c755a4209bd8b,1378248765,26.109853,-82.54577900000001,0,22,64.29691413815365,142.96031852410178,13.901872175597159,26.529,-82.0916,2.0,134.0,2020-06-21 07:34:12,8.78,27.267481,-81.876875,0,0,5.949015004254131,5.949015004254131,8.098127824402841,0.6180313678528045,2020-09-03 19:59:58,33.53,27.120946000000004,-81.186318,2020-09-03 19:59:58,33.53,27.120946000000004,-81.186318,10367.0,0,27.28213458746989,3.044522437723423,1.6942382551371082,0.9911155132525321,0,0,0,2,0.99506392996962,0.8406951928535481,0.9487533088347984,BLOCK,1
217141,2020-09-06 15:35:12,503848303379,"fraud_Schmeler, Bashirian and Price",shopping_net,1035.26,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,bf43789af8ef70a636cb6e2db937001b,1378481712,25.789084,-83.035854,0,15,64.29691413815365,142.96031852410178,13.901872175597159,26.529,-82.0916,3.0,100.0,2020-06-21 07:34:12,8.78,27.267481,-81.876875,0,0,6.79183628781797,6.79183628781797,1.098127824402841,1.1996213167379124,2020-09-05 23:36:28,5.34,25.875641,-82.24754300000001,2020-09-05 23:36:28,5.34,25.875641,-82.24754300000001,57524.0,0,193.86887755264465,3.044522437723423,0.7930487670818167,0.5839173928486683,0,1,0,3,0.8669163005769347,0.3216063430435927,0.703323313316932,BLOCK,1
