Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,avg_amount,std_amount,avg_hour,avg_lat,avg_long,merchant_visits,category_visits,previous_time,previous_amount,previous_lat,previous_long,new_merchant,new_category,amount_z,amount_deviation,hour_deviation,location_deviation,current_previous_time,current_previous_amount,current_previous_lat,current_previous_long,prev_time,prev_amount,prev_lat,prev_long,seconds_since_previous,high_velocity,amount_change,log_amount_change,location_change,log_location_change,merchant_location_anomaly,amount_location_anomaly,amount_velocity_anomaly,combined_behavior_anomaly,fraud_probability,behavior_probability,hybrid_probability,decision,predicted_fraud
361911,2020-11-08 22:26:57,630469040731,fraud_Satterfield-Lowe,travel,7.15,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,8df38cef2b0defa87c615ad3372be23b,1383949617,45.108681,-121.336001,1,22,60.891802638006844,92.12072665845753,11.38104543234001,45.67100000000001,-121.8686,1.0,77.0,2020-06-20 19:35:19,7.8,45.264165000000006,-122.294288,0,0,-0.5833844782170786,0.5833844782170786,10.61895456765999,0.7745091042473391,2020-11-08 01:34:08,307.01,44.96682,-121.143767,2020-11-08 01:34:08,307.01,44.96682,-121.143767,75169.0,0,0.023289143600243825,0.023022089849021363,0.23891097521252408,0.21423274793680414,0,0,0,0,0.2975132090806499,0.227388463150289,0.2764757853015416,APPROVE,0
56343,2020-07-10 23:19:01,675961917837,fraud_McGlynn-Jaskolski,misc_pos,51.07,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,1967-08-24,7ce2dc04e1c6a3d56a3c8c43cae31af0,1373498341,41.541876,-96.182446,1,23,87.1727037037037,623.2522115139703,11.772222222222222,40.6267,-96.7456,0.0,25.0,2020-06-21 01:59:59,65.16,41.048691,-95.885283,1,0,-0.05792631454620701,0.05792631454620701,11.227777777777778,1.074564813630151,2020-07-10 22:42:44,333.89,40.96852,-97.184621,2020-07-10 22:42:44,333.89,40.96852,-97.184621,2177.0,0,0.1529545654168901,0.14232783497441506,1.1545959610881293,0.7676032169232089,1,0,0,2,0.2685636742265185,0.2244045155665621,0.2553159266285316,APPROVE,0
56699,2020-07-11 03:29:00,675961917837,"fraud_Bernier, Streich and Jewess",grocery_net,19.92,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,1967-08-24,7f98b691c5aa6fe5d4dfdb16887c7603,1373513340,40.154011,-97.026012,1,3,87.1727037037037,623.2522115139703,11.772222222222222,40.6267,-96.7456,0.0,3.0,2020-06-21 01:59:59,65.16,41.048691,-95.885283,1,0,-0.10790608096268285,0.10790608096268285,8.772222222222222,0.5496051132085669,2020-07-11 01:43:56,309.97,41.306340000000006,-97.523575,2020-07-11 01:43:56,309.97,41.306340000000006,-97.523575,6304.0,0,0.06426428343302809,0.06228374676176393,1.2551617677455045,0.8132217077410658,0,0,0,1,0.3531973217929269,0.5093452333865957,0.4000416952710275,VERIFY,0
58743,2020-07-11 23:42:46,675961917837,fraud_O'Keefe-Wisoky,food_dining,123.61,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,1967-08-24,6b5dd984b11ee6be13e29a9e96e832fd,1373586166,40.09257,-96.554099,1,23,87.1727037037037,623.2522115139703,11.772222222222222,40.6267,-96.7456,0.0,22.0,2020-06-21 01:59:59,65.16,41.048691,-95.885283,1,0,0.05846316397228922,0.05846316397228922,11.227777777777778,0.5674217918806065,2020-07-11 23:37:59,953.63,39.819651,-96.024907,2020-07-11 23:37:59,953.63,39.819651,-96.024907,287.0,1,0.12962050257477167,0.12188173788848897,0.5954233396710238,0.4671391177416661,0,0,0,2,0.4744136376157841,0.3939692952033009,0.4502803348920391,VERIFY,0
112806,2020-07-30 15:58:13,676173792455,fraud_Shields-Wunsch,health_fitness,19.02,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,5a6f74c1b12c8efc7f86c168a69b50c3,1375199893,33.708212,-118.688868,1,15,69.60317945383615,144.09979022258912,10.468790637191157,34.0287,-118.4924,2.0,97.0,2020-06-20 09:24:10,92.91,33.761992,-119.00145,0,0,-0.35102881846442757,0.35102881846442757,4.531209362808843,0.37591519411696667,2020-07-29 19:31:33,89.41,33.772648,-118.919713,2020-07-29 19:31:33,89.41,33.772648,-118.919713,73600.0,0,0.21272788040791993,0.19287226877497252,0.23966938085829856,0.2148447157252083,0,0,0,0,0.1448262116952272,0.0393202911883377,0.1131744355431603,APPROVE,0
113423,2020-07-30 22:15:02,676173792455,fraud_Corwin-Romaguera,travel,9.25,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,fe7990dedcec4ebd89afe1c7b13f51be,1375222502,33.880463,-119.473564,1,22,69.60317945383615,144.09979022258912,10.468790637191157,34.0287,-118.4924,4.0,51.0,2020-06-20 09:24:10,92.91,33.761992,-119.00145,0,0,-0.4188290554884244,0.4188290554884244,11.531209362808843,0.9922988476588018,2020-07-30 15:58:13,19.02,33.708212,-118.688868,2020-07-30 15:58:13,19.02,33.708212,-118.688868,22609.0,0,0.4863301531897921,0.39631009738520706,0.8033792500537921,0.5896622660031638,0,0,0,1,0.5192375057264657,0.1759640494541562,0.4162554688447728,VERIFY,0
338048,2020-10-28 22:24:59,676281772837,fraud_Schmidt-Larkin,home,220.31,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,a9d64d5c5f005c3f9e447600f9d21d97,1382999099,31.519359,-83.36009200000001,1,22,75.02255905511811,335.24987968984414,10.00262467191601,30.8836,-84.3246,7.0,135.0,2020-06-21 06:30:22,52.77,30.208959000000004,-84.005452,0,0,0.4333705970183307,0.4333705970183307,11.99737532808399,1.155190541921544,2020-10-28 22:04:27,307.9,31.612332,-84.89478299999999,2020-10-28 22:04:27,307.9,31.612332,-84.89478299999999,1232.0,0,0.7155245186244739,0.5397188756213865,1.5375046159963035,0.9311811634780949,0,0,0,1,0.5416276398532224,0.2776965647286137,0.4624483173158397,VERIFY,0
257885,2020-09-23 19:28:16,676369110710,"fraud_Monahan, Bogisich and Ledner",misc_pos,7.23,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,791e82f1b7aa140a96d43da643acd65e,1379964496,41.499752,-84.166871,1,19,55.43627623230844,114.53294375002646,13.810639336261591,42.4969,-83.2911,2.0,126.0,2020-06-20 18:18:32,1.08,43.198633,-84.225898,0,0,-0.4208944102286107,0.4208944102286107,5.189360663738409,1.3271318617021415,2020-09-23 03:55:45,285.38,42.695675,-84.019773,2020-09-23 03:55:45,285.38,42.695675,-84.019773,55951.0,0,0.025334641441815683,0.025019038762980877,1.2049355350113138,0.7906982726489009,0,0,0,1,0.0774748999209879,0.2111751950598614,0.1175849884626499,APPROVE,0
341783,2020-10-31 01:40:56,4026222041577,fraud_Spencer-Runolfsson,misc_pos,7.83,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,1977-05-18,3e15bbfa342adb13deb40d9870cec740,1383183656,41.63033,-72.74319799999999,1,1,91.38461685823754,134.45954783994762,13.651340996168582,41.5224,-71.9934,1.0,39.0,2020-06-19 04:54:27,67.84,42.427606,-71.288967,0,0,-0.621410807779043,0.621410807779043,11.348659003831418,0.757526188130812,2020-10-30 17:01:14,123.98,41.79861,-72.936513,2020-10-30 17:01:14,123.98,41.79861,-72.936513,31182.0,0,0.06315534712731612,0.06124122897146173,0.256298356656853,0.2281695849455942,0,0,0,0,0.5450817633971055,0.2328730110204747,0.4514191376841162,VERIFY,0
387605,2020-11-19 23:16:34,4066595222529,"fraud_Ritchie, Oberbrunner and Cremin",travel,9.03,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,653440bdbbeaa16532c974035c82a4ef,1384902994,38.580916,-81.725325,1,23,60.252817643186305,94.24904016642715,11.947992100065832,37.8795,-82.7251,3.0,70.0,2020-06-21 10:58:44,6.51,38.607764,-83.023933,0,0,-0.5434837003034955,0.5434837003034955,11.052007899934168,1.2212839373712412,2020-11-19 02:14:23,362.93,37.435699,-81.813763,2020-11-19 02:14:23,362.93,37.435699,-81.813763,75731.0,0,0.024880830945689714,0.024576343339354056,1.1486266830145488,0.7648288859642884,0,0,0,1,0.4301115476982518,0.299110086051803,0.3908111092043171,VERIFY,0
259820,2020-09-24 22:48:50,4427805710168,fraud_Stamm-Rodriguez,misc_pos,9.1,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,5279a9429b94bd77b0a6ac314ab36d49,1380062930,32.607518,-105.74693700000002,1,22,42.95167100130039,117.22211149644971,15.22886866059818,33.3305,-105.69330000000001,0.0,95.0,2020-06-19 23:50:33,1.55,34.263194,-104.791782,1,0,-0.28878229781369663,0.28878229781369663,6.771131339401821,0.7249688959486493,2020-09-24 22:42:18,914.35,34.314129,-105.531025,2020-09-24 22:42:18,914.35,34.314129,-105.531025,392.0,0,0.009952425209217011,0.009903225990500975,1.7202148403804145,1.0007108626226966,0,0,0,1,0.2371113302720535,0.1327534250064057,0.2058039586923591,APPROVE,0
260078,2020-09-25 02:18:20,4427805710168,fraud_Rutherford-Mertz,grocery_pos,251.36,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,776a1a4ddd1eef88d82c24c1010fe8cd,1380075500,32.791126,-104.919269,1,2,42.95167100130039,117.22211149644971,15.22886866059818,33.3305,-105.69330000000001,0.0,91.0,2020-06-19 23:50:33,1.55,34.263194,-104.791782,1,0,1.7778926224777911,1.7778926224777911,10.77113133940182,0.9434237122507653,2020-09-25 01:15:31,312.03,32.984482,-105.124276,2020-09-25 01:15:31,312.03,32.984482,-105.124276,3769.0,0,0.8055635650239928,0.5908727674429763,0.2818056294416391,0.24826973190362164,1,0,0,2,0.3620490420644101,0.6991369106803863,0.4631754026492029,VERIFY,0
261802,2020-09-25 23:56:43,4427805710168,"fraud_Lehner, Reichert and Mills",misc_pos,7.9,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,c194ddd7110e17a4a39a5e71bf985fee,1380153403,33.231494,-105.387103,1,23,42.95167100130039,117.22211149644971,15.22886866059818,33.3305,-105.69330000000001,5.0,95.0,2020-06-19 23:50:33,1.55,34.263194,-104.791782,0,0,-0.2990192742206552,0.2990192742206552,7.771131339401821,0.321805517113998,2020-09-25 23:47:41,1008.56,33.290521000000005,-106.014594,2020-09-25 23:47:41,1008.56,33.290521000000005,-106.014594,542.0,0,0.007832949940674874,0.007802431650189968,0.6302611695241971,0.4887402286857053,0,0,0,0,0.2673938737020577,0.1812186795734774,0.2415413154634836,APPROVE,0
188430,2020-08-25 22:20:39,4471568287204,fraud_Kautzer and Sons,personal_care,20.93,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,cc8ce4d9f45555da541933a2ac90e5db,1377469239,37.108707,-78.649413,1,22,64.42998095238094,101.20797136621438,10.352380952380953,36.4899,-79.4736,3.0,91.0,2020-06-21 03:56:19,66.14,36.221215,-79.29905500000001,0,0,-0.42980784947433914,0.42980784947433914,11.647619047619047,1.030633938029415,2020-08-25 02:30:00,304.82,37.1698,-78.984359,2020-08-25 02:30:00,304.82,37.1698,-78.984359,71439.0,0,0.06866347330010014,0.06640877733646514,0.34047199233564196,0.29302178502960957,0,0,0,1,0.4555761167412859,0.2205741243660001,0.3850755190287001,VERIFY,0
141467,2020-08-09 22:30:33,4476840372112,fraud_Abbott-Steuber,personal_care,21.55,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,297df29e2619dcfbd3f97e90b3b49c84,1376087433,34.878111,-85.594797,1,22,52.762835467045996,89.96548448012597,13.891417733522996,34.6689,-86.2296,1.0,109.0,2020-06-21 06:20:20,43.23,34.719974,-86.639039,0,0,-0.34694233350123077,0.34694233350123077,8.108582266477004,0.6683891765506118,2020-08-09 03:50:15,305.37,34.639257,-85.256179,2020-08-09 03:50:15,305.37,34.639257,-85.256179,67218.0,0,0.07057012781029529,0.0681913362997072,0.4143831358054959,0.3466934896157197,0,0,0,0,0.2417357582462596,0.2784089451091445,0.2527377143051251,APPROVE,0
141558,2020-08-09 23:12:26,4476840372112,fraud_Schoen-Quigley,kids_pets,20.36,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,27aa8bc3f3bc59afbc70383a93f8e5e7,1376089946,35.630851,-85.359889,1,23,52.762835467045996,89.96548448012597,13.891417733522996,34.6689,-86.2296,3.0,146.0,2020-06-21 06:20:20,43.23,34.719974,-86.639039,0,0,-0.3601696283204521,0.3601696283204521,9.108582266477004,1.2968218651464876,2020-08-09 22:30:33,21.55,34.878111,-85.594797,2020-08-09 22:30:33,21.55,34.878111,-85.594797,2513.0,0,0.9447795385253114,0.6651486228441656,0.7885425011145603,0.5814010429875976,0,0,0,1,0.3046642215805302,0.2965844038862277,0.3022402762722394,APPROVE,0
323545,2020-10-22 20:34:29,4481131401752,"fraud_Schneider, Hayes and Nikolaus",food_dining,140.77,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,657edf65f358e78f01a5f071cdb374e7,1382474069,42.194614,-71.983068,1,20,53.654609375,109.19361134783736,13.9931640625,42.2848,-71.7205,1.0,85.0,2020-06-20 21:02:32,296.3,43.138658,-72.60853,0,0,0.7978066550952911,0.7978066550952911,6.0068359375,0.2776246913010442,2020-10-22 03:47:01,317.37,41.294209,-71.15879100000001,2020-10-22 03:47:01,317.37,41.294209,-71.15879100000001,60448.0,0,0.4435516890583493,0.36710652762547813,1.2207218097314352,0.7978322825564539,0,0,0,0,0.0085621043266698,0.0693026649429102,0.0267842725115419,APPROVE,0
403234,2020-11-26 22:54:34,4505383113689,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,6.97,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,676d81242e8f7607699205784ba90619,1385506474,39.322491,-76.622225,1,22,72.09154761904762,219.12552586539354,10.512896825396826,38.8582,-76.6145,2.0,58.0,2020-06-21 11:54:55,62.49,38.833095,-76.353375,0,0,-0.2971883219203899,0.2971883219203899,11.487103174603174,0.4643552608789983,2020-11-26 22:52:37,867.25,39.276534000000005,-76.52540400000001,2020-11-26 22:52:37,867.25,39.276534000000005,-76.52540400000001,117.0,1,0.008036898232301068,0.00800477436840353,0.1071743994151486,0.10181118369844361,0,0,0,1,0.339667098052664,0.3926454981439333,0.3555606180800447,VERIFY,0
234288,2020-09-13 22:23:19,4586260469584,fraud_Hyatt-Blick,travel,8.49,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,26e4d9d3b7702dfbec180c125c5ae463,1379110999,40.191854,-94.892174,1,22,62.23665684830634,107.24175394253164,11.440353460972018,40.1362,-95.2138,5.0,93.0,2020-06-21 11:02:06,77.79,40.018364,-95.700625,0,0,-0.501172858250109,0.501172858250109,10.559646539027982,0.3264056549632765,2020-09-12 06:20:43,121.46,40.370509000000006,-94.798037,2020-09-12 06:20:43,121.46,40.370509000000006,-94.798037,144156.0,0,0.06989955483369377,0.06756477008017421,0.2019390596046314,0.18393613566356962,0,0,0,0,0.3393609960043253,0.1637060011200758,0.2866644975390504,APPROVE,0
234326,2020-09-13 22:40:46,4586260469584,fraud_Haley Group,misc_pos,48.95,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,f10b9a013d526f84742136c79c7c82c6,1379112046,40.55438,-94.911825,1,22,62.23665684830634,107.24175394253164,11.440353460972018,40.1362,-95.2138,1.0,85.0,2020-06-21 11:02:06,77.79,40.018364,-95.700625,0,0,-0.12389443697024863,0.12389443697024863,10.559646539027982,0.515813350956533,2020-09-13 22:34:23,710.45,39.651394,-96.089124,2020-09-13 22:34:23,710.45,39.651394,-96.089124,383.0,0,0.06889999286522627,0.06663007562288813,1.4837171737218011,0.9097562983785554,0,0,0,0,0.237835116108614,0.3294123833199636,0.2653082962720189,APPROVE,0
236567,2020-09-14 16:41:37,4586260469584,fraud_Little-Gleichner,travel,1.99,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,01bd4fbe438be78421caa3d17226af73,1379176897,40.744775,-94.669183,1,16,62.23665684830634,107.24175394253164,11.440353460972018,40.1362,-95.2138,1.0,93.0,2020-06-21 11:02:06,77.79,40.018364,-95.700625,0,0,-0.5617835784260629,0.5617835784260629,4.559646539027982,0.8166830519326308,2020-09-14 14:24:26,918.25,39.835778000000005,-94.84017,2020-09-14 14:24:26,918.25,39.835778000000005,-94.84017,8231.0,0,0.002167165802159362,0.0021648208856231525,0.9249389710559205,0.654894263889612,0,0,0,1,0.0184098256775022,0.0418265787034878,0.0254348515852979,APPROVE,0
224253,2020-09-08 22:03:22,4623560839669,fraud_Corwin-Romaguera,travel,7.74,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,4d8460c6464fed9d9306c4c5ce564ff3,1378677802,42.516721,-95.038079,1,22,66.70075398743353,181.69833311795992,11.67955534074432,42.2619,-94.5566,2.0,82.0,2020-06-21 09:27:43,5.67,42.001913,-95.472758,0,0,-0.32449804382441816,0.32449804382441816,10.32044465925568,0.544752943527608,2020-09-07 23:59:38,1023.35,42.773113,-94.546455,2020-09-07 23:59:38,1023.35,42.773113,-94.546455,79424.0,0,0.007563394725593986,0.007534935663704155,0.5544646201878027,0.44113119064866324,0,0,0,0,0.2665887202820723,0.2827731953727654,0.2714440628092803,APPROVE,0
